orderitem_id,order_id,product_id,quantity,unit_price,discount,tax,shipping_cost,total_amount
53858,ORD0053858,P00040,1,458.63,0,0,13.44,472.07
53859,ORD0053859,P00019,3,245.3,0.1,52.98,6.98,722.27
53860,ORD0053860,P00019,2,132.41,0,31.78,7.91,304.51
53861,ORD0053861,P00017,3,76.59,0,11.49,8.67,249.93
53862,ORD0053862,P00016,2,357.75,0,85.86,7.25,808.61
53863,ORD0053863,P00018,4,36.89,0,0,12.57,160.13
53864,ORD0053864,P00033,1,543.89,0.05,41.34,14.99,573.03
53865,ORD0053865,P00001,5,329.28,0.25,98.78,6.3,1339.88
53866,ORD0053866,P00016,4,163.57,0.05,111.88,10.42,743.87
53867,ORD0053867,P00034,2,184.61,0,44.31,0.6,414.13
53868,ORD0053868,P00049,3,47.68,0,0,4.55,147.59
53869,ORD0053869,P00049,1,351.99,0.25,47.52,3.24,314.75
53870,ORD0053870,P00009,1,556.79,0.2,53.45,2.55,501.43
53871,ORD0053871,P00050,3,224.45,0.1,72.72,12.86,691.6
53872,ORD0053872,P00007,4,254.88,0.05,116.23,10.61,1095.38
53873,ORD0053873,P00020,4,507.81,0,0,13.31,2044.55
53874,ORD0053874,P00002,5,446.07,0.05,105.94,0.85,2225.62
53875,ORD0053875,P00020,1,594.47,0,29.72,8.45,632.64
53876,ORD0053876,P00048,5,202.5,0.1,45.56,14.5,971.31
53877,ORD0053877,P00024,2,172.16,0.1,37.19,8.15,355.23
53878,ORD0053878,P00034,3,7.42,0.2,0.89,5.15,23.85
53879,ORD0053879,P00045,5,64.21,0,38.53,5.37,364.95
53880,ORD0053880,P00018,5,63.63,0,25.45,5.18,348.78
53881,ORD0053881,P00042,5,517.79,0.2,0,13.82,2084.98
53882,ORD0053882,P00030,2,462.34,0.15,0,6.7,792.68
53883,ORD0053883,P00050,2,504.4,0,80.7,6.3,1095.8
53884,ORD0053884,P00038,2,267.47,0,26.75,9.33,571.02
53885,ORD0053885,P00036,5,30.09,0,27.08,8.26,185.79
53886,ORD0053886,P00035,4,342.6,0,164.45,3.39,1538.24
53887,ORD0053887,P00020,3,325.54,0.25,58.6,1.2,792.27
53888,ORD0053888,P00047,3,494.35,0.25,133.47,6.54,1252.3
53889,ORD0053889,P00001,2,38.76,0.2,3.1,7.64,72.76
53890,ORD0053890,P00001,1,247.48,0,19.8,13.65,280.93
53891,ORD0053891,P00036,1,454.78,0.05,51.84,0.14,484.02
53892,ORD0053892,P00020,5,476.12,0.05,113.08,6,2380.65
53893,ORD0053893,P00027,5,490.89,0.05,186.54,8.79,2527.06
53894,ORD0053894,P00036,3,146.33,0,52.68,6.28,497.95
53895,ORD0053895,P00017,3,331.71,0.1,107.47,2.81,1005.9
53896,ORD0053896,P00011,3,480.99,0.05,164.5,4.52,1539.84
53897,ORD0053897,P00046,1,65.23,0,7.83,9.9,82.96
53898,ORD0053898,P00016,5,413.99,0.15,87.97,14.11,1861.54
53899,ORD0053899,P00045,3,158.23,0.05,22.55,6.13,479.64
53900,ORD0053900,P00010,1,202.9,0,36.52,5.68,245.1
53901,ORD0053901,P00010,3,89.11,0.25,24.06,8.86,233.42
53902,ORD0053902,P00015,3,133.43,0.3,14.01,9.88,304.09
53903,ORD0053903,P00032,3,366.75,0.1,49.51,7.06,1046.8
53904,ORD0053904,P00039,3,289.5,0.2,83.38,7.42,785.6
53905,ORD0053905,P00030,4,199.24,0.1,86.07,13.36,816.69
53906,ORD0053906,P00046,3,257.66,0.05,36.72,2.26,773.31
53907,ORD0053907,P00028,3,497.49,0,74.62,3.27,1570.36
53908,ORD0053908,P00024,3,388.08,0.25,69.85,0.06,943.09
53909,ORD0053909,P00013,4,313.3,0,225.58,2,1480.78
53910,ORD0053910,P00048,4,19.83,0,6.35,4.29,89.96
53911,ORD0053911,P00013,4,350.59,0.05,66.61,7.63,1406.48
53912,ORD0053912,P00012,2,93.12,0,0,4.85,191.09
53913,ORD0053913,P00036,1,374.03,0.05,42.64,9.08,407.05
53914,ORD0053914,P00010,5,237.01,0,59.25,0.93,1245.23
53915,ORD0053915,P00038,5,255.54,0.05,145.66,0.83,1360.3
53916,ORD0053916,P00010,4,422.87,0.2,108.25,9.46,1470.89
53917,ORD0053917,P00021,3,445.22,0,106.85,0.71,1443.22
53918,ORD0053918,P00025,4,448.96,0,323.25,2.38,2121.47
53919,ORD0053919,P00026,3,240.05,0.05,0,1.08,685.22
53920,ORD0053920,P00023,4,312.9,0.15,85.11,14.81,1163.78
53921,ORD0053921,P00034,3,445.3,0,66.8,1.07,1403.77
53922,ORD0053922,P00023,4,154.83,0,30.97,3.94,654.23
53923,ORD0053923,P00007,5,519.8,0.15,0,3.09,2212.24
53924,ORD0053924,P00005,1,355.79,0,17.79,13.72,387.3
53925,ORD0053925,P00032,3,123.21,0.1,39.92,12.97,385.56
53926,ORD0053926,P00024,1,332.44,0,26.6,0.89,359.93
53927,ORD0053927,P00013,4,518.42,0,0,12.17,2085.85
53928,ORD0053928,P00011,2,182.18,0.25,21.86,8.92,304.05
53929,ORD0053929,P00004,1,40.57,0,2.03,5.29,47.89
53930,ORD0053930,P00003,5,108.73,0.2,34.79,9.09,478.8
53931,ORD0053931,P00050,5,19.62,0.1,15.89,14.37,118.55
53932,ORD0053932,P00030,3,102.89,0,24.69,10.63,343.99
53933,ORD0053933,P00048,2,215.05,0,0,1.69,431.79
53934,ORD0053934,P00012,5,205.75,0.1,74.07,10.98,1010.92
53935,ORD0053935,P00015,3,578.95,0,208.42,12.94,1958.21
53936,ORD0053936,P00024,3,105.7,0.1,22.83,4.17,312.39
53937,ORD0053937,P00020,1,575.85,0.25,21.59,5.81,459.29
53938,ORD0053938,P00022,2,168.29,0.1,24.23,14.78,341.93
53939,ORD0053939,P00046,2,112.21,0.1,10.1,9.9,221.98
53940,ORD0053940,P00007,3,521.24,0,78.19,13.11,1655.02
53941,ORD0053941,P00006,3,272.42,0.05,38.82,3.43,818.65
53942,ORD0053942,P00012,4,145.19,0,69.69,6.07,656.52
53943,ORD0053943,P00029,2,434.86,0,104.37,13.48,987.57
53944,ORD0053944,P00050,3,97.26,0.1,13.13,3.53,279.26
53945,ORD0053945,P00038,3,589.1,0.1,79.53,6.45,1676.55
53946,ORD0053946,P00050,3,502.44,0.05,71.6,0.08,1503.63
53947,ORD0053947,P00011,2,153.01,0.1,49.58,7.45,332.45
53948,ORD0053948,P00035,4,156.44,0.05,47.56,7.44,649.47
53949,ORD0053949,P00030,4,395.33,0.1,71.16,0.03,1494.38
53950,ORD0053950,P00002,4,190.08,0,60.83,1.09,822.24
53951,ORD0053951,P00024,3,71.15,0,25.61,8.1,247.16
53952,ORD0053952,P00017,1,443.5,0.15,67.86,1.64,446.48
53953,ORD0053953,P00016,5,156.88,0,94.13,2.78,881.31
53954,ORD0053954,P00019,5,575.28,0,345.17,14.58,3236.15
53955,ORD0053955,P00004,1,99.06,0,7.92,8.69,115.67
53956,ORD0053956,P00040,2,435.13,0.15,36.99,14.8,791.51
53957,ORD0053957,P00031,2,23.31,0.15,3.17,3.12,45.92
53958,ORD0053958,P00049,5,507.59,0.2,101.52,11.19,2143.07
53959,ORD0053959,P00038,1,161.8,0.05,7.69,12.86,174.26
53960,ORD0053960,P00016,4,297.35,0.05,90.39,11.64,1231.96
53961,ORD0053961,P00013,2,50.29,0.05,11.47,2.16,109.18
53962,ORD0053962,P00034,4,455.13,0,145.64,2.89,1969.05
53963,ORD0053963,P00029,3,391.78,0.05,89.33,5.99,1211.89
53964,ORD0053964,P00023,5,264.64,0.2,52.93,3.11,1114.6
53965,ORD0053965,P00047,4,55.56,0.05,25.34,13.38,249.85
53966,ORD0053966,P00003,4,443.24,0.1,79.78,13.46,1688.9
53967,ORD0053967,P00009,3,67.56,0.15,20.67,1.25,194.2
53968,ORD0053968,P00045,4,71.66,0.3,10.03,0.11,210.79
53969,ORD0053969,P00020,4,471.33,0,150.83,11.61,2047.76
53970,ORD0053970,P00009,2,513.5,0,123.24,11.38,1161.62
53971,ORD0053971,P00035,1,586.62,0,29.33,6.85,622.8
53972,ORD0053972,P00037,4,195.77,0.05,89.27,0.09,833.29
53973,ORD0053973,P00024,1,433.85,0.1,70.28,14.04,474.78
53974,ORD0053974,P00025,4,413.23,0,132.23,7.19,1792.34
53975,ORD0053975,P00024,4,517.74,0.2,132.54,1.65,1790.96
53976,ORD0053976,P00029,2,53.95,0,8.63,11.07,127.6
53977,ORD0053977,P00002,5,495.21,0.25,148.56,13,2018.6
53978,ORD0053978,P00028,3,523.04,0.05,74.53,9.85,1575.04
53979,ORD0053979,P00048,4,42.89,0.1,12.35,4.13,170.88
53980,ORD0053980,P00004,4,146.68,0.2,37.55,0.14,507.07
53981,ORD0053981,P00042,2,225.1,0.1,32.41,0.44,438.03
53982,ORD0053982,P00024,5,216.19,0.1,116.74,8.25,1097.84
53983,ORD0053983,P00035,3,155.44,0,37.31,2.33,505.96
53984,ORD0053984,P00013,2,154.38,0.15,21,7.14,290.59
53985,ORD0053985,P00012,3,19.28,0.1,9.37,7.48,68.91
53986,ORD0053986,P00043,2,382.6,0,91.82,10.73,867.75
53987,ORD0053987,P00041,2,293.07,0,29.31,0.47,615.92
53988,ORD0053988,P00048,4,236.83,0,113.68,3.38,1064.38
53989,ORD0053989,P00016,4,222.28,0.1,64.02,7.09,871.32
53990,ORD0053990,P00016,1,317.13,0.05,24.1,9.68,335.05
53991,ORD0053991,P00006,1,165.36,0.15,11.24,9.35,161.15
53992,ORD0053992,P00050,5,107.62,0.1,58.11,7.15,549.55
53993,ORD0053993,P00039,1,255.13,0,12.76,5.82,273.71
53994,ORD0053994,P00042,3,188.6,0.1,40.74,12.48,562.44
53995,ORD0053995,P00023,1,360.41,0,43.25,13.88,417.54
53996,ORD0053996,P00045,5,479.53,0.05,113.89,6.31,2397.97
53997,ORD0053997,P00004,1,252.92,0.2,24.28,6.92,233.54
53998,ORD0053998,P00025,4,424.3,0.05,290.22,6.08,1908.64
53999,ORD0053999,P00037,2,460.05,0.05,104.89,7.66,986.64
54000,ORD0054000,P00047,1,70.22,0.1,7.58,2.74,73.52
54001,ORD0054001,P00024,4,516.02,0.3,115.59,9.26,1569.71
54002,ORD0054002,P00045,2,112.96,0.1,24.4,13.16,240.89
54003,ORD0054003,P00021,1,54.31,0,2.72,14.74,71.77
54004,ORD0054004,P00025,5,490.13,0.05,279.37,6.63,2614.12
54005,ORD0054005,P00013,3,440.04,0,66.01,7.55,1393.68
54006,ORD0054006,P00037,3,492.64,0,0,3.51,1481.43
54007,ORD0054007,P00024,4,562.27,0.1,242.9,9.21,2276.28
54008,ORD0054008,P00050,2,543.45,0,54.35,4.04,1145.29
54009,ORD0054009,P00003,1,241.34,0.1,26.06,11.63,254.9
54010,ORD0054010,P00034,1,221.18,0.1,15.92,12.32,227.3
54011,ORD0054011,P00040,4,180.6,0,86.69,4.72,813.81
54012,ORD0054012,P00011,1,320.28,0,16.01,9.37,345.66
54013,ORD0054013,P00014,3,147.72,0,22.16,11.48,476.8
54014,ORD0054014,P00013,4,200.71,0,40.14,5.39,848.37
54015,ORD0054015,P00046,1,14.34,0,0.72,0.07,15.13
54016,ORD0054016,P00018,2,524.58,0,83.93,5.52,1138.61
54017,ORD0054017,P00024,1,237.17,0.1,10.67,2.02,226.14
54018,ORD0054018,P00024,5,240.08,0.05,136.85,6.73,1283.96
54019,ORD0054019,P00046,4,472.01,0,151.04,11.91,2050.99
54020,ORD0054020,P00025,1,118.12,0.2,7.56,7.19,109.25
54021,ORD0054021,P00042,4,158.39,0,114.04,6.52,754.12
54022,ORD0054022,P00029,4,89.29,0.1,16.07,0.85,338.36
54023,ORD0054023,P00007,2,112.06,0.1,24.2,0.52,226.43
54024,ORD0054024,P00016,2,202.43,0,48.58,8.66,462.1
54025,ORD0054025,P00012,3,211,0.05,48.11,6.02,655.48
54026,ORD0054026,P00049,3,16.45,0.05,3.75,1.63,52.26
54027,ORD0054027,P00012,4,124.39,0,59.71,10.13,567.4
54028,ORD0054028,P00004,5,67.69,0.2,13.54,5.79,290.09
54029,ORD0054029,P00030,2,269.28,0.2,51.7,13.05,495.6
54030,ORD0054030,P00044,5,288.56,0.05,109.65,11.93,1492.24
54031,ORD0054031,P00040,5,259.85,0,64.96,11.02,1375.23
54032,ORD0054032,P00022,4,592.64,0,284.47,10.9,2665.93
54033,ORD0054033,P00040,3,355.18,0.1,115.08,8.68,1082.75
54034,ORD0054034,P00015,2,598.84,0.15,81.44,0.73,1100.2
54035,ORD0054035,P00009,2,398.42,0.05,37.85,1.5,796.35
54036,ORD0054036,P00027,4,262.55,0.1,0,0.2,945.38
54037,ORD0054037,P00020,5,105.64,0,26.41,7.58,562.19
54038,ORD0054038,P00029,5,150.05,0.05,85.53,0.39,798.66
54039,ORD0054039,P00035,2,236.54,0.05,35.95,1.23,486.61
54040,ORD0054040,P00041,2,478.46,0.05,72.73,2.22,984.02
54041,ORD0054041,P00033,2,240.04,0,38.41,3.87,522.36
54042,ORD0054042,P00028,1,455.05,0.15,46.42,11.72,444.93
54043,ORD0054043,P00045,2,526.22,0,0,14.61,1067.05
54044,ORD0054044,P00017,5,209.74,0.15,160.45,10.89,1062.74
54045,ORD0054045,P00034,4,149.33,0,47.79,12.95,658.06
54046,ORD0054046,P00034,2,125.16,0,12.52,7.76,270.6
54047,ORD0054047,P00013,2,345.51,0.1,31.1,5.04,658.06
54048,ORD0054048,P00015,2,420.06,0.25,75.61,11.82,717.52
54049,ORD0054049,P00048,5,591.08,0.05,224.61,8.24,3040.48
54050,ORD0054050,P00036,1,343.34,0.2,32.96,13.46,321.09
54051,ORD0054051,P00039,5,318.3,0.1,114.59,4.12,1551.06
54052,ORD0054052,P00045,2,395.32,0.15,53.76,13.02,738.82
54053,ORD0054053,P00042,1,575.06,0.2,82.81,2.44,545.3
54054,ORD0054054,P00014,3,416.18,0.1,56.18,14.68,1194.55
54055,ORD0054055,P00019,5,232.03,0.1,187.94,11.76,1243.84
54056,ORD0054056,P00036,5,75.46,0,0,1.85,379.15
54057,ORD0054057,P00033,4,499.38,0.1,215.73,14.52,2028.02
54058,ORD0054058,P00013,1,57.88,0.05,4.4,5.11,64.5
54059,ORD0054059,P00018,2,406.7,0.1,36.6,12.5,781.16
54060,ORD0054060,P00014,1,18.42,0,1.47,6.14,26.03
54061,ORD0054061,P00034,2,551.85,0.05,125.82,1.68,1176.02
54062,ORD0054062,P00049,2,408.71,0.2,32.7,1.55,688.19
54063,ORD0054063,P00012,2,426.37,0.1,138.14,9.94,915.55
54064,ORD0054064,P00024,4,215.99,0.25,51.84,4.08,703.89
54065,ORD0054065,P00042,5,534.33,0,213.73,2.68,2888.06
54066,ORD0054066,P00043,3,368.21,0.1,79.53,10.3,1084
54067,ORD0054067,P00042,4,273.76,0,87.6,10.73,1193.37
54068,ORD0054068,P00012,2,105.78,0.3,7.4,0.39,155.88
54069,ORD0054069,P00034,5,188.21,0,112.93,12.55,1066.53
54070,ORD0054070,P00005,3,174.66,0.05,24.89,10.11,532.78
54071,ORD0054071,P00041,3,109.92,0.15,33.64,11.37,325.31
54072,ORD0054072,P00033,4,464.05,0,222.74,11.38,2090.32
54073,ORD0054073,P00033,2,448.61,0.1,64.6,14.89,886.99
54074,ORD0054074,P00043,1,140.62,0.05,24.05,1.75,159.39
54075,ORD0054075,P00013,3,335.37,0.1,0,3.35,908.85
54076,ORD0054076,P00028,2,287.67,0.15,88.03,6.19,583.26
54077,ORD0054077,P00047,2,97.47,0,15.6,14.39,224.93
54078,ORD0054078,P00045,3,266.52,0.15,0,1.33,680.96
54079,ORD0054079,P00021,4,120.62,0.1,0,11.35,445.58
54080,ORD0054080,P00008,4,78.93,0,56.83,0.77,373.32
54081,ORD0054081,P00049,1,66.84,0.05,5.08,1.57,70.15
54082,ORD0054082,P00036,3,92.28,0,13.84,14.98,305.66
54083,ORD0054083,P00029,4,379.88,0,121.56,12.96,1654.04
54084,ORD0054084,P00004,4,141.71,0,0,4.65,571.49
54085,ORD0054085,P00034,5,590.3,0,531.27,3.19,3485.96
54086,ORD0054086,P00048,2,299.75,0,71.94,9.56,681
54087,ORD0054087,P00010,5,124.93,0,49.97,8.35,682.97
54088,ORD0054088,P00027,5,27.58,0,11.03,12.1,161.03
54089,ORD0054089,P00030,5,180.56,0,45.14,3.69,951.63
54090,ORD0054090,P00008,2,455.62,0,109.35,13.92,1034.51
54091,ORD0054091,P00002,3,26.86,0,4.03,14.63,99.24
54092,ORD0054092,P00004,2,439.71,0.2,84.42,4.03,791.99
54093,ORD0054093,P00019,4,13.64,0,2.73,1.87,59.16
54094,ORD0054094,P00039,5,237.58,0.1,85.53,4.54,1159.18
54095,ORD0054095,P00020,2,523.63,0,83.78,11.79,1142.83
54096,ORD0054096,P00037,1,463.06,0,83.35,7.86,554.27
54097,ORD0054097,P00039,2,423.67,0.05,64.4,3.66,873.03
54098,ORD0054098,P00044,2,125.1,0,45.04,10.01,305.25
54099,ORD0054099,P00045,2,414.84,0,66.37,6.66,902.71
54100,ORD0054100,P00026,1,571.3,0,45.7,8.23,625.23
54101,ORD0054101,P00029,5,539.18,0,134.79,0.1,2830.79
54102,ORD0054102,P00036,1,217.98,0,26.16,6.25,250.39
54103,ORD0054103,P00019,5,403.66,0,161.46,12.5,2192.26
54104,ORD0054104,P00022,2,458.86,0.15,140.41,0.55,921.02
54105,ORD0054105,P00047,3,381.85,0.05,87.06,9.09,1184.42
54106,ORD0054106,P00047,3,239.45,0.1,51.72,10.59,708.82
54107,ORD0054107,P00022,4,162.34,0,51.95,13.67,714.98
54108,ORD0054108,P00014,3,521.38,0,78.21,6.79,1649.14
54109,ORD0054109,P00023,1,215.77,0,25.89,12.82,254.48
54110,ORD0054110,P00007,5,561.37,0.05,213.32,3.36,2883.19
54111,ORD0054111,P00011,2,458,0.05,0,3.72,873.92
54112,ORD0054112,P00049,3,354.67,0.05,80.86,13.05,1104.72
54113,ORD0054113,P00038,1,527.88,0.25,71.26,0.6,467.77
54114,ORD0054114,P00022,4,288.16,0.1,124.49,0.86,1162.73
54115,ORD0054115,P00042,4,519.5,0,166.24,12.03,2256.27
54116,ORD0054116,P00037,2,246.06,0,24.61,11.65,528.38
54117,ORD0054117,P00020,3,469.55,0.1,101.42,3.1,1372.3
54118,ORD0054118,P00039,5,521.13,0.1,187.61,2.27,2534.96
54119,ORD0054119,P00031,3,73.72,0,11.06,3.94,236.16
54120,ORD0054120,P00033,2,451.46,0.05,102.93,5.44,966.14
54121,ORD0054121,P00003,2,591.6,0.05,56.2,9.49,1189.73
54122,ORD0054122,P00003,4,230.39,0.05,0,14.38,889.86
54123,ORD0054123,P00036,4,64.15,0.2,10.26,9.35,224.89
54124,ORD0054124,P00024,1,412.57,0.05,31.36,10.05,433.35
54125,ORD0054125,P00029,3,205.01,0,49.2,2.57,666.8
54126,ORD0054126,P00010,4,561.04,0.05,383.75,5.41,2521.11
54127,ORD0054127,P00030,2,514.06,0,123.37,4.06,1155.55
54128,ORD0054128,P00027,1,221.74,0,39.91,10.81,272.46
54129,ORD0054129,P00025,3,104.28,0,0,3.26,316.1
54130,ORD0054130,P00013,5,135.04,0,54.02,14.03,743.25
54131,ORD0054131,P00014,5,360.27,0,144.11,10.45,1955.91
54132,ORD0054132,P00026,3,359.45,0.2,69.01,8.31,940
54133,ORD0054133,P00047,1,442.93,0,22.15,13.57,478.65
54134,ORD0054134,P00014,3,204.52,0,0,1.46,615.02
54135,ORD0054135,P00003,1,88.04,0.05,10.04,3.74,97.42
54136,ORD0054136,P00039,1,408.01,0.1,29.38,7.27,403.86
54137,ORD0054137,P00024,3,51.94,0.1,7.01,11.68,158.93
54138,ORD0054138,P00034,1,217.72,0,17.42,2.73,237.87
54139,ORD0054139,P00005,2,90.4,0.2,11.57,9.85,166.06
54140,ORD0054140,P00047,3,368.12,0,88.35,2.47,1195.18
54141,ORD0054141,P00047,1,55.15,0,6.62,10.12,71.89
54142,ORD0054142,P00015,1,238.07,0.05,18.09,6.49,250.75
54143,ORD0054143,P00006,5,85.8,0.05,48.91,0.08,456.54
54144,ORD0054144,P00002,2,196.76,0.15,26.76,6.89,368.14
54145,ORD0054145,P00008,1,349.45,0,17.47,2.35,369.27
54146,ORD0054146,P00040,3,134.75,0.25,36.38,6.93,346.5
54147,ORD0054147,P00001,2,145.41,0.1,47.11,14.21,323.06
54148,ORD0054148,P00035,2,535.19,0,192.67,0.5,1263.55
54149,ORD0054149,P00043,4,142.43,0,28.49,10.13,608.34
54150,ORD0054150,P00032,2,175.36,0,17.54,6.45,374.71
54151,ORD0054151,P00010,3,106.56,0.1,51.79,13.56,353.06
54152,ORD0054152,P00048,4,278.85,0,0,1.15,1116.55
54153,ORD0054153,P00043,5,492.65,0,123.16,3.37,2589.78
54154,ORD0054154,P00047,4,141.7,0.05,0,14.33,552.79
54155,ORD0054155,P00028,5,132.77,0.05,50.45,7.78,688.89
54156,ORD0054156,P00020,4,580.59,0,185.79,0.97,2509.12
54157,ORD0054157,P00037,2,82.11,0,13.14,14.55,191.91
54158,ORD0054158,P00017,1,151.27,0.15,6.43,5.96,140.97
54159,ORD0054159,P00042,5,261.2,0.3,164.56,0.11,1078.87
54160,ORD0054160,P00026,5,312.97,0.05,74.33,14.81,1575.75
54161,ORD0054161,P00044,1,135.28,0,0,0.45,135.73
54162,ORD0054162,P00021,2,572.37,0.1,185.45,8.36,1224.08
54163,ORD0054163,P00048,3,513.12,0.2,61.57,14.21,1307.27
54164,ORD0054164,P00040,2,350.33,0.3,39.24,2.36,532.06
54165,ORD0054165,P00024,4,304.36,0.05,92.53,0.37,1249.47
54166,ORD0054166,P00024,2,488.75,0.05,46.43,0.05,975.1
54167,ORD0054167,P00037,2,506.23,0,81,3.03,1096.49
54168,ORD0054168,P00017,2,380.42,0,60.87,3.15,824.86
54169,ORD0054169,P00019,1,477.28,0.15,32.46,2.12,440.27
54170,ORD0054170,P00001,1,46.34,0.05,2.2,4.72,50.94
54171,ORD0054171,P00032,3,409.91,0.3,0,10.86,871.67
54172,ORD0054172,P00021,1,228.29,0.2,21.92,4.49,209.04
54173,ORD0054173,P00046,5,183.66,0,0,10.05,928.35
54174,ORD0054174,P00025,4,426.78,0,85.36,8.86,1801.34
54175,ORD0054175,P00043,2,130.51,0.2,0,11.13,219.95
54176,ORD0054176,P00030,5,389.89,0,97.47,6.46,2053.38
54177,ORD0054177,P00030,1,276.57,0.05,0,2.31,265.05
54178,ORD0054178,P00002,1,541.23,0.05,61.7,0.04,575.91
54179,ORD0054179,P00030,2,498.64,0.3,34.9,14.91,747.91
54180,ORD0054180,P00006,5,350.47,0.1,189.25,9.73,1776.1
54181,ORD0054181,P00031,1,72.9,0.2,0,2.38,60.7
54182,ORD0054182,P00039,4,305.65,0.05,0,5.89,1167.36
54183,ORD0054183,P00041,2,310.78,0.1,67.13,2.16,628.69
54184,ORD0054184,P00035,3,349.44,0.1,0,3.09,946.58
54185,ORD0054185,P00047,4,456.63,0.05,138.82,12.29,1886.3
54186,ORD0054186,P00015,4,477.48,0.1,137.51,11.6,1868.04
54187,ORD0054187,P00022,3,391.54,0,211.43,1.05,1387.1
54188,ORD0054188,P00043,5,471.46,0.1,169.73,8.54,2299.84
54189,ORD0054189,P00029,1,99.78,0.25,8.98,11.1,94.92
54190,ORD0054190,P00032,3,74.6,0.15,34.24,0.22,224.69
54191,ORD0054191,P00032,1,263.48,0.05,20.02,0.77,271.1
54192,ORD0054192,P00018,1,581.2,0,104.62,13.56,699.38
54193,ORD0054193,P00007,3,351.93,0.05,120.36,13.78,1137.14
54194,ORD0054194,P00017,2,435.41,0,43.54,6.22,920.58
54195,ORD0054195,P00024,5,405.54,0.15,86.18,5.21,1814.94
54196,ORD0054196,P00037,4,156.13,0.05,47.46,10.07,650.82
54197,ORD0054197,P00005,4,263.94,0,52.79,0.81,1109.36
54198,ORD0054198,P00044,3,587.31,0,140.95,3.21,1906.09
54199,ORD0054199,P00010,1,171.1,0,20.53,10.05,201.68
54200,ORD0054200,P00021,5,343.29,0.05,0,10.28,1640.91
54201,ORD0054201,P00017,1,476.34,0.1,51.44,14.44,494.59
54202,ORD0054202,P00021,1,202.89,0,24.35,7.45,234.69
54203,ORD0054203,P00033,4,400.78,0.15,163.52,1.7,1527.87
54204,ORD0054204,P00020,1,574.66,0.05,27.3,3.02,576.25
54205,ORD0054205,P00046,3,133.3,0.2,16,4.05,339.97
54206,ORD0054206,P00048,1,535.71,0.25,32.14,0.6,434.52
54207,ORD0054207,P00049,3,578.78,0,86.82,1.51,1824.67
54208,ORD0054208,P00007,3,235.41,0.25,26.48,3.72,559.87
54209,ORD0054209,P00005,1,160.98,0.1,11.59,2.13,158.6
54210,ORD0054210,P00028,4,200.22,0.05,38.04,8.69,807.57
54211,ORD0054211,P00002,4,226.48,0.1,0,3.82,819.15
54212,ORD0054212,P00034,4,403.12,0.05,275.73,3.12,1810.71
54213,ORD0054213,P00045,4,200.2,0,64.06,8.58,873.44
54214,ORD0054214,P00038,5,407.46,0.05,96.77,9.99,2042.2
54215,ORD0054215,P00050,1,490.88,0.25,66.27,6.56,440.99
54216,ORD0054216,P00037,1,14.03,0.05,0.67,5.46,19.46
54217,ORD0054217,P00019,4,283.75,0,90.8,14.49,1240.29
54218,ORD0054218,P00039,5,537.2,0.05,0,14.76,2566.46
54219,ORD0054219,P00048,4,80.42,0.1,14.48,10.03,314.02
54220,ORD0054220,P00027,5,108.76,0,27.19,1.54,572.53
54221,ORD0054221,P00013,5,269.79,0.2,53.96,11.02,1144.14
54222,ORD0054222,P00009,1,176.64,0,8.83,9.66,195.13
54223,ORD0054223,P00042,2,110.13,0,26.43,0.04,246.73
54224,ORD0054224,P00039,1,583.61,0.15,39.69,14,549.76
54225,ORD0054225,P00036,1,522.5,0.05,59.56,9.03,564.96
54226,ORD0054226,P00013,3,461.63,0.15,58.86,10.26,1246.28
54227,ORD0054227,P00044,5,199.88,0,79.95,11.44,1090.79
54228,ORD0054228,P00026,2,150.12,0,24.02,1.24,325.5
54229,ORD0054229,P00039,5,10.21,0,0,6.54,57.59
54230,ORD0054230,P00026,1,429.11,0.05,32.61,13.92,454.18
54231,ORD0054231,P00018,2,222.35,0.1,20.01,0.53,420.77
54232,ORD0054232,P00021,4,103.73,0.05,31.53,7.07,432.77
54233,ORD0054233,P00050,4,571.71,0.05,108.62,0.84,2281.96
54234,ORD0054234,P00040,4,561.58,0,179.71,9.38,2435.41
54235,ORD0054235,P00017,2,476.64,0,76.26,1.14,1030.68
54236,ORD0054236,P00017,5,256.74,0,64.18,9.68,1357.56
54237,ORD0054237,P00035,5,471.83,0,188.73,7.11,2554.99
54238,ORD0054238,P00027,2,180.85,0.25,21.7,5.91,298.88
54239,ORD0054239,P00042,3,343.88,0,82.53,8.13,1122.3
54240,ORD0054240,P00034,3,546.31,0.2,0,8.36,1319.5
54241,ORD0054241,P00001,5,73.19,0.1,39.52,14.64,383.52
54242,ORD0054242,P00014,3,378.66,0.15,48.28,3.44,1017.3
54243,ORD0054243,P00040,3,464.68,0,167.28,3.61,1564.93
54244,ORD0054244,P00038,1,9.19,0,1.1,4.53,14.82
54245,ORD0054245,P00007,1,293.94,0,14.7,3.41,312.05
54246,ORD0054246,P00034,2,303.79,0,30.38,7.77,645.73
54247,ORD0054247,P00021,3,255.3,0.05,58.21,1.49,787.3
54248,ORD0054248,P00020,2,6.25,0.05,2.14,1.96,15.98
54249,ORD0054249,P00032,3,555.26,0,83.29,7.55,1756.62
54250,ORD0054250,P00018,1,454.03,0.15,46.31,12.51,444.75
54251,ORD0054251,P00009,3,432.1,0,233.33,7.71,1537.34
54252,ORD0054252,P00014,1,166.69,0.05,19,10.63,187.99
