order_id,order_date,customer_id,seller_id,location_id,paymentmethod_id,orderstatus_id
ORD0063843,1/1/2023,CUST004531,SELL01408,8,1,1
ORD0063844,2/19/2023,CUST007978,SELL01762,15,3,4
ORD0063845,7/4/2020,CUST022527,SELL01029,18,2,1
ORD0063846,4/15/2022,CUST025197,SELL01184,29,2,1
ORD0063847,11/14/2020,CUST003421,SELL00401,15,4,1
ORD0063848,8/12/2022,CUST049985,SELL01794,23,2,1
ORD0063849,8/16/2021,CUST020229,SELL01280,14,6,4
ORD0063850,9/18/2022,CUST008649,SELL01427,15,2,1
ORD0063851,4/14/2024,CUST030927,SELL00343,25,3,1
ORD0063852,3/3/2022,CUST025569,SELL01286,75,1,1
ORD0063853,7/14/2024,CUST031768,SELL00730,6,6,1
ORD0063854,12/18/2020,CUST030501,SELL00087,86,6,1
ORD0063855,12/20/2020,CUST032053,SELL00443,29,1,1
ORD0063856,4/15/2020,CUST034822,SELL00819,23,1,1
ORD0063857,2/21/2021,CUST049063,SELL01841,37,1,1
ORD0063858,10/3/2021,CUST029899,SELL00937,15,1,1
ORD0063859,7/23/2020,CUST001625,SELL01057,80,2,1
ORD0063860,7/18/2021,CUST028862,SELL00723,10,2,4
ORD0063861,11/6/2023,CUST011986,SELL01107,1,3,1
ORD0063862,8/13/2023,CUST029910,SELL01398,45,4,1
ORD0063863,7/26/2023,CUST043817,SELL00713,56,1,1
ORD0063864,7/7/2020,CUST027598,SELL01789,40,4,1
ORD0063865,10/16/2024,CUST029265,SELL00530,9,2,1
ORD0063866,6/26/2021,CUST006237,SELL01374,36,1,1
ORD0063867,1/13/2024,CUST016710,SELL00896,9,4,1
ORD0063868,9/14/2020,CUST014983,SELL00773,49,2,1
ORD0063869,3/28/2021,CUST022789,SELL00057,21,6,1
ORD0063870,5/14/2024,CUST048155,SELL01885,86,4,1
ORD0063871,3/18/2020,CUST044195,SELL00334,53,6,1
ORD0063872,11/12/2022,CUST010167,SELL00053,94,2,5
ORD0063873,5/17/2021,CUST045329,SELL01057,13,4,1
ORD0063874,7/3/2020,CUST019975,SELL01676,30,4,1
ORD0063875,6/30/2021,CUST004797,SELL00252,71,5,1
ORD0063876,3/16/2024,CUST031553,SELL01638,54,5,1
ORD0063877,6/28/2024,CUST035087,SELL00251,21,3,1
ORD0063878,9/7/2024,CUST002234,SELL01608,3,1,1
ORD0063879,2/18/2020,CUST040753,SELL00806,59,4,1
ORD0063880,6/16/2020,CUST017911,SELL01204,66,1,1
ORD0063881,12/11/2024,CUST016843,SELL01562,15,1,1
ORD0063882,8/20/2024,CUST024875,SELL00996,37,6,1
ORD0063883,1/21/2020,CUST020277,SELL01766,13,2,1
ORD0063884,1/26/2021,CUST031345,SELL00965,17,1,1
ORD0063885,6/21/2022,CUST042219,SELL00540,10,5,1
ORD0063886,2/2/2023,CUST038072,SELL00226,10,5,1
ORD0063887,8/6/2023,CUST000590,SELL00535,3,2,1
ORD0063888,7/14/2024,CUST036475,SELL00778,15,1,1
ORD0063889,9/23/2024,CUST033869,SELL00706,2,2,1
ORD0063890,12/20/2023,CUST015172,SELL00789,14,2,5
ORD0063891,8/16/2020,CUST047472,SELL00920,40,4,1
ORD0063892,4/19/2023,CUST019173,SELL01229,2,1,1
ORD0063893,12/17/2020,CUST047886,SELL01658,71,4,1
ORD0063894,8/12/2020,CUST011469,SELL00314,15,6,4
ORD0063895,8/21/2020,CUST032657,SELL01115,25,1,1
ORD0063896,9/22/2020,CUST020528,SELL01991,14,1,1
ORD0063897,5/7/2022,CUST040070,SELL00367,9,4,1
ORD0063898,11/9/2020,CUST016790,SELL00944,10,4,4
ORD0063899,5/13/2021,CUST022615,SELL01985,37,1,3
ORD0063900,5/26/2022,CUST045861,SELL01014,38,2,4
ORD0063901,5/26/2023,CUST034404,SELL00211,54,6,1
ORD0063902,7/29/2020,CUST049897,SELL00620,16,4,1
ORD0063903,4/8/2020,CUST037113,SELL00528,14,2,1
ORD0063904,7/2/2024,CUST012843,SELL00392,36,5,1
ORD0063905,11/12/2023,CUST049197,SELL01487,34,1,5
ORD0063906,12/10/2020,CUST019939,SELL01765,46,4,1
ORD0063907,6/30/2023,CUST010464,SELL01724,66,3,1
ORD0063908,6/22/2022,CUST048065,SELL00825,18,4,1
ORD0063909,6/7/2021,CUST008836,SELL00577,10,1,1
ORD0063910,4/27/2020,CUST026095,SELL00285,23,2,1
ORD0063911,8/22/2021,CUST040388,SELL00594,2,2,1
ORD0063912,5/5/2022,CUST022497,SELL00353,3,6,1
ORD0063913,7/27/2020,CUST020971,SELL00568,38,4,1
ORD0063914,12/3/2023,CUST047673,SELL01295,17,6,1
ORD0063915,4/25/2021,CUST043682,SELL00991,3,1,1
ORD0063916,7/11/2022,CUST026791,SELL01754,29,6,4
ORD0063917,7/23/2024,CUST048992,SELL00066,79,5,1
ORD0063918,11/24/2020,CUST024154,SELL00030,21,1,1
ORD0063919,4/21/2023,CUST032072,SELL00787,71,1,1
ORD0063920,2/20/2021,CUST021086,SELL00036,3,5,1
ORD0063921,1/11/2023,CUST004733,SELL01442,29,1,2
ORD0063922,9/10/2020,CUST032355,SELL00642,5,1,1
ORD0063923,8/2/2022,CUST009996,SELL00720,44,5,4
ORD0063924,1/5/2020,CUST042246,SELL01222,30,5,1
ORD0063925,10/29/2020,CUST018845,SELL01713,13,1,4
ORD0063926,9/6/2022,CUST021390,SELL01467,21,4,1
ORD0063927,4/8/2024,CUST003841,SELL00096,10,2,1
ORD0063928,7/14/2024,CUST013275,SELL00426,3,2,1
ORD0063929,8/29/2021,CUST039335,SELL01882,85,4,1
ORD0063930,12/22/2023,CUST007942,SELL00719,23,4,1
ORD0063931,8/21/2022,CUST031713,SELL01673,57,2,1
ORD0063932,1/5/2022,CUST040047,SELL01162,79,3,1
ORD0063933,11/9/2024,CUST048752,SELL01001,86,4,3
ORD0063934,6/4/2023,CUST035244,SELL01559,2,4,1
ORD0063935,8/4/2024,CUST048041,SELL01111,19,4,1
ORD0063936,5/5/2024,CUST020831,SELL01110,15,4,1
ORD0063937,1/24/2021,CUST014449,SELL00979,37,5,1
ORD0063938,8/7/2024,CUST027745,SELL00339,85,4,4
ORD0063939,4/29/2022,CUST010245,SELL00952,25,4,1
ORD0063940,3/29/2022,CUST031791,SELL00728,13,1,4
ORD0063941,5/6/2024,CUST020881,SELL01326,71,1,1
ORD0063942,1/12/2020,CUST025889,SELL00413,1,6,1
ORD0063943,12/2/2020,CUST025258,SELL00078,18,3,5
ORD0063944,8/29/2021,CUST020375,SELL00238,20,4,1
ORD0063945,5/8/2020,CUST004678,SELL01729,29,2,1
ORD0063946,1/11/2020,CUST001330,SELL01720,17,1,1
ORD0063947,5/4/2021,CUST030877,SELL00975,13,5,1
ORD0063948,9/28/2020,CUST028992,SELL01172,37,4,1
ORD0063949,10/12/2023,CUST038630,SELL00537,100,1,1
ORD0063950,5/30/2022,CUST039940,SELL01413,15,5,1
ORD0063951,1/20/2023,CUST033657,SELL00646,36,1,5
ORD0063952,1/9/2020,CUST020454,SELL00741,30,1,1
ORD0063953,6/5/2022,CUST045447,SELL00658,4,5,1
ORD0063954,2/20/2023,CUST002639,SELL00395,14,4,1
ORD0063955,2/14/2022,CUST048894,SELL00118,23,6,1
ORD0063956,10/7/2020,CUST017086,SELL01170,37,3,1
ORD0063957,4/2/2021,CUST023355,SELL01617,45,1,1
ORD0063958,7/24/2022,CUST038037,SELL00166,10,1,1
ORD0063959,3/26/2021,CUST006416,SELL01953,46,1,1
ORD0063960,7/12/2024,CUST007494,SELL01301,19,5,1
ORD0063961,12/1/2023,CUST035725,SELL01360,19,5,2
ORD0063962,9/21/2024,CUST023176,SELL00914,18,5,1
ORD0063963,3/1/2022,CUST021985,SELL00068,30,4,1
ORD0063964,3/22/2022,CUST043837,SELL00102,23,4,4
ORD0063965,2/25/2020,CUST004995,SELL00902,45,4,4
ORD0063966,12/8/2021,CUST029614,SELL01017,34,6,2
ORD0063967,1/13/2021,CUST011710,SELL00290,30,1,1
ORD0063968,3/5/2024,CUST002071,SELL00303,18,4,1
ORD0063969,10/6/2022,CUST038141,SELL01854,39,1,5
ORD0063970,1/23/2020,CUST003988,SELL01065,6,2,1
ORD0063971,12/5/2024,CUST037662,SELL00682,14,1,4
ORD0063972,6/22/2023,CUST033483,SELL01354,46,4,1
ORD0063973,2/10/2022,CUST029750,SELL01853,41,2,1
ORD0063974,12/12/2023,CUST005378,SELL01950,70,5,4
ORD0063975,8/18/2020,CUST024335,SELL01202,16,2,5
ORD0063976,7/28/2020,CUST003521,SELL00806,17,4,1
ORD0063977,3/31/2023,CUST041967,SELL00269,54,4,1
ORD0063978,11/1/2023,CUST036037,SELL01175,3,4,1
ORD0063979,5/15/2022,CUST000866,SELL01969,89,6,1
ORD0063980,4/8/2023,CUST041069,SELL00820,37,6,4
ORD0063981,6/17/2022,CUST002504,SELL01404,13,4,4
ORD0063982,9/24/2023,CUST042283,SELL00007,17,1,1
ORD0063983,2/6/2024,CUST007052,SELL00415,19,1,1
ORD0063984,6/4/2023,CUST018404,SELL00743,36,1,1
ORD0063985,5/22/2022,CUST032350,SELL01440,23,4,1
ORD0063986,12/28/2020,CUST037587,SELL00904,77,4,5
ORD0063987,2/11/2024,CUST042262,SELL01802,23,4,1
ORD0063988,4/27/2024,CUST032504,SELL01791,3,2,4
ORD0063989,4/19/2021,CUST037596,SELL00400,10,4,1
ORD0063990,7/13/2020,CUST017758,SELL00889,18,4,1
ORD0063991,7/21/2022,CUST000966,SELL00532,10,1,1
ORD0063992,11/1/2022,CUST018665,SELL00942,25,1,4
ORD0063993,2/27/2024,CUST027005,SELL01545,36,4,2
ORD0063994,2/22/2022,CUST015730,SELL00652,15,1,1
ORD0063995,12/21/2022,CUST048015,SELL01711,21,1,4
ORD0063996,6/12/2021,CUST045683,SELL01627,21,4,1
ORD0063997,9/27/2020,CUST011045,SELL00623,3,5,1
ORD0063998,6/21/2021,CUST019100,SELL01507,15,4,1
ORD0063999,4/29/2024,CUST012043,SELL01368,37,2,4
ORD0064000,10/18/2021,CUST005446,SELL01765,2,6,1
ORD0064001,3/5/2020,CUST029211,SELL01947,19,4,1
ORD0064002,5/11/2022,CUST030506,SELL01718,6,4,1
ORD0064003,2/12/2024,CUST018941,SELL00943,18,5,4
ORD0064004,12/26/2024,CUST031571,SELL01700,9,1,1
ORD0064005,5/4/2021,CUST033740,SELL01779,30,5,1
ORD0064006,12/27/2022,CUST023505,SELL00550,21,4,5
ORD0064007,12/27/2020,CUST005896,SELL00290,21,3,1
ORD0064008,6/19/2024,CUST042043,SELL01811,36,4,4
ORD0064009,7/25/2021,CUST023157,SELL00467,29,4,1
ORD0064010,9/21/2022,CUST010172,SELL00276,15,4,1
ORD0064011,2/7/2022,CUST015327,SELL01264,6,4,1
ORD0064012,11/8/2022,CUST027454,SELL00525,36,1,4
ORD0064013,6/28/2021,CUST044051,SELL01749,14,1,1
ORD0064014,9/5/2022,CUST017195,SELL01431,50,5,1
ORD0064015,7/20/2022,CUST004028,SELL00953,98,4,4
ORD0064016,3/31/2020,CUST013747,SELL01832,76,4,1
ORD0064017,8/30/2022,CUST028480,SELL00996,42,1,4
ORD0064018,8/25/2020,CUST002886,SELL00577,68,1,1
ORD0064019,4/6/2021,CUST024809,SELL00575,21,3,3
ORD0064020,11/13/2022,CUST043483,SELL00437,18,4,1
ORD0064021,6/4/2023,CUST026928,SELL01238,17,1,1
ORD0064022,4/30/2022,CUST043922,SELL00503,2,1,1
ORD0064023,11/5/2023,CUST005140,SELL00670,17,4,1
ORD0064024,7/9/2022,CUST025033,SELL01964,13,5,1
ORD0064025,6/25/2022,CUST009667,SELL00793,94,4,1
ORD0064026,2/15/2022,CUST015400,SELL00247,90,1,1
ORD0064027,10/26/2022,CUST040806,SELL01695,9,2,1
ORD0064028,7/23/2021,CUST023436,SELL01374,6,1,3
ORD0064029,9/3/2021,CUST026608,SELL00829,18,1,3
ORD0064030,9/25/2021,CUST020307,SELL00545,13,5,3
ORD0064031,10/12/2023,CUST043674,SELL00758,63,5,1
ORD0064032,3/26/2023,CUST016737,SELL01077,26,4,1
ORD0064033,5/9/2023,CUST018721,SELL00348,2,4,4
ORD0064034,6/2/2023,CUST031606,SELL01130,29,5,4
ORD0064035,9/9/2022,CUST011706,SELL01198,15,4,1
ORD0064036,4/7/2021,CUST002233,SELL01768,34,4,1
ORD0064037,12/7/2024,CUST006784,SELL01219,37,1,1
ORD0064038,10/24/2021,CUST037513,SELL00393,45,4,1
ORD0064039,7/4/2023,CUST038316,SELL00530,17,2,1
ORD0064040,9/16/2022,CUST030389,SELL00352,21,5,1
ORD0064041,6/4/2024,CUST007323,SELL01842,13,5,4
ORD0064042,3/6/2021,CUST025169,SELL00405,77,4,5
ORD0064043,5/27/2022,CUST049332,SELL01430,21,6,1
ORD0064044,2/28/2021,CUST045908,SELL01376,41,4,1
ORD0064045,12/1/2023,CUST040118,SELL01042,62,4,1
ORD0064046,6/23/2024,CUST049293,SELL01107,2,1,1
ORD0064047,4/14/2020,CUST014058,SELL01797,14,5,1
ORD0064048,9/8/2020,CUST017361,SELL01107,10,2,1
ORD0064049,10/6/2021,CUST010417,SELL00883,21,4,3
ORD0064050,1/27/2023,CUST037787,SELL00111,6,2,1
ORD0064051,6/26/2020,CUST045998,SELL01528,6,4,1
ORD0064052,7/12/2023,CUST028211,SELL01537,15,4,1
ORD0064053,3/1/2023,CUST022955,SELL00233,23,1,1
ORD0064054,5/7/2023,CUST041204,SELL01692,94,4,4
ORD0064055,9/24/2024,CUST007031,SELL01075,13,4,1
ORD0064056,12/20/2021,CUST046436,SELL01400,44,4,1
ORD0064057,12/16/2022,CUST032591,SELL01426,14,4,1
ORD0064058,6/10/2022,CUST019158,SELL01684,2,1,1
ORD0064059,2/12/2021,CUST018393,SELL00148,18,4,1
ORD0064060,8/11/2022,CUST004115,SELL00432,25,2,1
ORD0064061,9/18/2020,CUST013085,SELL01542,82,6,1
ORD0064062,1/11/2022,CUST015864,SELL01569,18,3,1
ORD0064063,10/15/2021,CUST029271,SELL00140,10,1,4
ORD0064064,7/28/2021,CUST023763,SELL00875,25,2,1
ORD0064065,4/27/2020,CUST009155,SELL00462,21,5,1
ORD0064066,2/17/2024,CUST049811,SELL00331,14,2,1
ORD0064067,8/28/2022,CUST006753,SELL01460,46,6,1
ORD0064068,9/6/2023,CUST020824,SELL00425,30,3,1
ORD0064069,11/3/2020,CUST048678,SELL01291,17,2,1
ORD0064070,5/4/2021,CUST014755,SELL01937,17,5,1
ORD0064071,9/6/2023,CUST030253,SELL00303,16,2,1
ORD0064072,1/26/2022,CUST044729,SELL01678,6,4,1
ORD0064073,10/11/2023,CUST024514,SELL01725,39,5,1
ORD0064074,10/9/2021,CUST004647,SELL00330,9,1,1
ORD0064075,8/30/2021,CUST045615,SELL00246,73,3,2
ORD0064076,1/6/2022,CUST047777,SELL01647,23,6,1
ORD0064077,3/23/2024,CUST029019,SELL01712,25,6,1
ORD0064078,3/29/2024,CUST002738,SELL00255,34,4,1
ORD0064079,1/24/2020,CUST024258,SELL00723,66,4,1
ORD0064080,4/30/2023,CUST020874,SELL00851,6,5,1
ORD0064081,1/22/2022,CUST012188,SELL01109,15,1,4
ORD0064082,9/27/2022,CUST040287,SELL00812,70,6,1
ORD0064083,12/14/2020,CUST013996,SELL00270,13,1,1
ORD0064084,1/25/2020,CUST040830,SELL01004,2,6,1
ORD0064085,11/14/2023,CUST039693,SELL01092,30,6,4
ORD0064086,7/22/2024,CUST011773,SELL00059,17,1,1
ORD0064087,10/11/2022,CUST022751,SELL00419,37,1,4
ORD0064088,8/21/2021,CUST023069,SELL00817,13,4,1
ORD0064089,11/3/2024,CUST037928,SELL00889,39,2,4
ORD0064090,3/11/2022,CUST036233,SELL01541,63,2,1
ORD0064091,6/28/2022,CUST049375,SELL00357,14,4,1
ORD0064092,8/16/2022,CUST010372,SELL00011,21,5,1
ORD0064093,5/10/2024,CUST041297,SELL00965,19,4,1
ORD0064094,4/28/2023,CUST020433,SELL00806,88,2,1
ORD0064095,11/17/2022,CUST016304,SELL01357,21,4,1
ORD0064096,6/24/2021,CUST003834,SELL01833,16,2,4
ORD0064097,5/5/2021,CUST024165,SELL01797,45,1,1
ORD0064098,5/2/2021,CUST010706,SELL00169,16,4,4
ORD0064099,3/1/2022,CUST004565,SELL01250,15,2,3
ORD0064100,6/20/2020,CUST038202,SELL01673,6,4,1
ORD0064101,2/7/2020,CUST018264,SELL00953,83,4,1
ORD0064102,10/25/2020,CUST021136,SELL00582,6,1,1
ORD0064103,7/13/2023,CUST025470,SELL00522,42,4,1
ORD0064104,11/16/2022,CUST028383,SELL01508,43,1,4
ORD0064105,10/9/2021,CUST006433,SELL00210,30,4,1
ORD0064106,1/17/2022,CUST040819,SELL00956,27,6,3
ORD0064107,11/15/2024,CUST012743,SELL00519,10,4,1
ORD0064108,1/15/2024,CUST015976,SELL00115,29,1,1
ORD0064109,2/1/2024,CUST024214,SELL01190,32,4,4
ORD0064110,1/13/2023,CUST031495,SELL00624,45,4,3
ORD0064111,7/14/2022,CUST037729,SELL00412,1,2,3
ORD0064112,1/13/2020,CUST049925,SELL01790,23,4,4
ORD0064113,5/12/2024,CUST025229,SELL01205,23,3,1
ORD0064114,9/15/2020,CUST042718,SELL01670,10,4,1
ORD0064115,9/6/2022,CUST041614,SELL00257,23,3,1
ORD0064116,1/28/2023,CUST018591,SELL00509,6,3,1
ORD0064117,9/7/2021,CUST023300,SELL00038,85,2,1
ORD0064118,7/8/2023,CUST001584,SELL00472,30,4,1
ORD0064119,10/4/2020,CUST011882,SELL00068,25,4,1
ORD0064120,8/11/2022,CUST045696,SELL01956,19,5,3
ORD0064121,12/25/2022,CUST045828,SELL01275,59,1,1
ORD0064122,6/12/2024,CUST012857,SELL00857,6,5,1
ORD0064123,3/18/2022,CUST019021,SELL01647,36,6,1
ORD0064124,6/11/2024,CUST027544,SELL01574,36,3,1
ORD0064125,11/2/2023,CUST012666,SELL00152,14,4,4
ORD0064126,3/20/2024,CUST017523,SELL01967,26,5,4
ORD0064127,10/17/2021,CUST016080,SELL00479,44,2,3
ORD0064128,2/14/2023,CUST039451,SELL00913,10,4,1
ORD0064129,2/21/2022,CUST040034,SELL01088,8,5,1
ORD0064130,5/13/2021,CUST026110,SELL01284,27,4,3
ORD0064131,7/23/2020,CUST020949,SELL01605,78,1,1
ORD0064132,8/9/2021,CUST042760,SELL00493,9,4,1
ORD0064133,1/8/2023,CUST010913,SELL00509,25,4,1
ORD0064134,11/7/2022,CUST027612,SELL00857,41,2,1
ORD0064135,10/18/2024,CUST047195,SELL01237,25,5,4
ORD0064136,9/5/2021,CUST005905,SELL01654,32,5,3
ORD0064137,9/26/2022,CUST019386,SELL00678,45,6,1
ORD0064138,10/5/2021,CUST048236,SELL01908,6,3,1
ORD0064139,3/31/2022,CUST032830,SELL01460,13,4,1
ORD0064140,2/27/2020,CUST027726,SELL00330,1,2,1
ORD0064141,2/9/2023,CUST011550,SELL00093,92,6,1
ORD0064142,8/19/2021,CUST007929,SELL00404,37,5,3
ORD0064143,7/9/2024,CUST039982,SELL00459,39,4,1
ORD0064144,11/10/2020,CUST034942,SELL00408,54,4,1
ORD0064145,6/10/2020,CUST010641,SELL00801,14,2,4
ORD0064146,12/26/2024,CUST033766,SELL00243,45,4,1
ORD0064147,11/19/2020,CUST017209,SELL00312,79,5,4
ORD0064148,12/18/2021,CUST047750,SELL00108,15,6,5
ORD0064149,9/16/2023,CUST031928,SELL00648,47,2,5
ORD0064150,8/2/2021,CUST011225,SELL00984,9,1,1
ORD0064151,6/17/2022,CUST027206,SELL00423,55,3,4
ORD0064152,1/29/2022,CUST033124,SELL01473,14,2,4
ORD0064153,5/16/2021,CUST030311,SELL01521,8,5,1
ORD0064154,2/26/2020,CUST040292,SELL00145,64,1,1
ORD0064155,4/3/2023,CUST009138,SELL00336,6,1,1
ORD0064156,4/4/2023,CUST046243,SELL00337,25,4,1
ORD0064157,10/23/2020,CUST047727,SELL00430,2,6,1
ORD0064158,10/24/2022,CUST045817,SELL00230,10,2,3
ORD0064159,2/13/2021,CUST043411,SELL01011,23,4,3
ORD0064160,3/17/2022,CUST016015,SELL01869,36,4,5
ORD0064161,2/3/2023,CUST028965,SELL00652,13,2,1
ORD0064162,9/11/2021,CUST045152,SELL00876,14,4,1
ORD0064163,9/1/2024,CUST042055,SELL00262,33,1,1
ORD0064164,2/17/2022,CUST044417,SELL01340,21,1,1
ORD0064165,2/17/2022,CUST037174,SELL00262,18,5,1
ORD0064166,7/19/2021,CUST044885,SELL01331,15,4,2
ORD0064167,9/24/2022,CUST022690,SELL00683,51,2,4
ORD0064168,6/14/2020,CUST021735,SELL01027,46,6,1
ORD0064169,7/1/2023,CUST032072,SELL01337,45,6,1
ORD0064170,2/26/2022,CUST041371,SELL01375,14,1,1
ORD0064171,10/27/2021,CUST012587,SELL00179,14,5,1
ORD0064172,5/7/2020,CUST006544,SELL01074,5,6,1
ORD0064173,2/18/2024,CUST040317,SELL01854,6,3,1
ORD0064174,3/16/2020,CUST049663,SELL00620,4,4,1
ORD0064175,6/5/2022,CUST041497,SELL01926,36,4,4
ORD0064176,5/29/2023,CUST027205,SELL00371,98,4,1
ORD0064177,2/20/2022,CUST010755,SELL00994,19,4,1
ORD0064178,3/9/2021,CUST008900,SELL01524,65,4,1
ORD0064179,9/26/2021,CUST040520,SELL01010,18,3,1
ORD0064180,4/9/2024,CUST039355,SELL01533,17,4,1
ORD0064181,1/2/2024,CUST024417,SELL00033,3,2,1
ORD0064182,12/29/2023,CUST026813,SELL01562,37,1,1
ORD0064183,6/29/2024,CUST032527,SELL01682,25,4,4
ORD0064184,6/29/2024,CUST009612,SELL01176,25,6,4
ORD0064185,9/6/2021,CUST039487,SELL01152,5,5,2
ORD0064186,9/12/2022,CUST011160,SELL01139,29,2,1
ORD0064187,12/6/2024,CUST037400,SELL00003,21,1,1
ORD0064188,6/9/2021,CUST032334,SELL00759,34,4,1
ORD0064189,3/2/2023,CUST036798,SELL00211,78,1,1
ORD0064190,3/16/2021,CUST039949,SELL00428,14,4,4
ORD0064191,4/6/2024,CUST023233,SELL00947,30,1,1
ORD0064192,8/9/2021,CUST038259,SELL01697,78,1,1
ORD0064193,12/25/2024,CUST011013,SELL01192,6,5,2
ORD0064194,1/25/2021,CUST024418,SELL01581,34,2,1
ORD0064195,8/31/2020,CUST002157,SELL00396,59,5,1
ORD0064196,2/6/2022,CUST015871,SELL00128,97,4,3
ORD0064197,3/15/2023,CUST009007,SELL01435,36,4,1
ORD0064198,2/18/2021,CUST037365,SELL00398,13,5,1
ORD0064199,3/2/2021,CUST016520,SELL01581,15,1,1
ORD0064200,5/20/2023,CUST001075,SELL01004,86,1,1
ORD0064201,9/5/2020,CUST043726,SELL01720,64,4,1
ORD0064202,11/24/2022,CUST020844,SELL01080,21,4,1
ORD0064203,4/18/2022,CUST027173,SELL00952,16,3,1
ORD0064204,9/9/2020,CUST041131,SELL00209,2,1,4
ORD0064205,5/11/2022,CUST022230,SELL01117,36,1,1
ORD0064206,11/30/2024,CUST021804,SELL00675,28,2,1
ORD0064207,3/29/2022,CUST033457,SELL01576,56,2,4
ORD0064208,5/11/2022,CUST034087,SELL00245,4,5,1
ORD0064209,8/2/2023,CUST020684,SELL00050,25,3,1
ORD0064210,9/12/2024,CUST026488,SELL00675,45,3,1
ORD0064211,7/28/2020,CUST029726,SELL01478,2,3,4
ORD0064212,4/19/2020,CUST049488,SELL01638,15,5,1
ORD0064213,11/25/2020,CUST008940,SELL01062,23,1,1
ORD0064214,5/21/2020,CUST005683,SELL01943,25,4,1
ORD0064215,11/6/2021,CUST021327,SELL00146,95,5,4
ORD0064216,3/27/2020,CUST026414,SELL00055,30,3,1
ORD0064217,5/19/2020,CUST005000,SELL00691,15,1,1
ORD0064218,9/17/2023,CUST001414,SELL01996,25,1,1
ORD0064219,11/4/2021,CUST026811,SELL00916,36,1,1
ORD0064220,1/26/2020,CUST021622,SELL00096,14,3,1
ORD0064221,10/7/2021,CUST039173,SELL01751,3,1,2
ORD0064222,7/8/2024,CUST018766,SELL01806,14,4,4
ORD0064223,9/12/2024,CUST035652,SELL01400,90,4,1
ORD0064224,6/29/2022,CUST027247,SELL01641,21,5,4
ORD0064225,12/27/2020,CUST004483,SELL00717,21,4,1
ORD0064226,8/9/2024,CUST002848,SELL00824,67,4,1
ORD0064227,12/25/2020,CUST015064,SELL00366,15,2,1
ORD0064228,5/23/2023,CUST033907,SELL01953,2,2,1
ORD0064229,9/22/2022,CUST026072,SELL01688,27,5,1
ORD0064230,3/17/2020,CUST028958,SELL01326,59,2,4
ORD0064231,4/4/2020,CUST007985,SELL00109,2,4,1
ORD0064232,8/14/2022,CUST025177,SELL01905,37,4,1
ORD0064233,9/23/2022,CUST028082,SELL00270,17,5,3
ORD0064234,8/5/2020,CUST025042,SELL00440,13,5,1
ORD0064235,1/2/2021,CUST016274,SELL01817,83,6,1
ORD0064236,2/21/2020,CUST024879,SELL00612,63,5,1
ORD0064237,7/21/2023,CUST046143,SELL01133,61,1,4
ORD0064238,1/7/2024,CUST048556,SELL00928,2,5,1
ORD0064239,11/17/2021,CUST024469,SELL00909,36,6,1
ORD0064240,4/4/2022,CUST026974,SELL01792,39,4,1
ORD0064241,2/2/2020,CUST044205,SELL01620,18,1,4
ORD0064242,5/21/2022,CUST017973,SELL00112,36,3,1
ORD0064243,12/10/2023,CUST046703,SELL00587,17,4,1
ORD0064244,10/5/2021,CUST014169,SELL01672,17,2,4
ORD0064245,2/28/2021,CUST034279,SELL00674,29,5,1
ORD0064246,2/25/2022,CUST021822,SELL01992,37,4,1
ORD0064247,10/27/2022,CUST019997,SELL01123,17,2,1
ORD0064248,5/9/2021,CUST003005,SELL00932,2,1,1
ORD0064249,1/8/2022,CUST029820,SELL00046,73,5,1
ORD0064250,2/5/2022,CUST000686,SELL00919,36,4,1
ORD0064251,12/22/2024,CUST031775,SELL01693,2,5,1
ORD0064252,11/6/2024,CUST032753,SELL00644,70,3,1
ORD0064253,10/9/2023,CUST010562,SELL01844,13,5,1
ORD0064254,11/26/2021,CUST012606,SELL01036,2,4,4
ORD0064255,7/17/2020,CUST043794,SELL01222,42,4,1
ORD0064256,12/15/2021,CUST031671,SELL00297,9,1,1
ORD0064257,3/10/2021,CUST014933,SELL00811,92,4,4
ORD0064258,3/5/2023,CUST039333,SELL00980,36,1,1
ORD0064259,10/14/2020,CUST004070,SELL00127,3,4,1
ORD0064260,8/8/2024,CUST027222,SELL01139,4,2,1
ORD0064261,12/19/2021,CUST006302,SELL00185,10,6,1
ORD0064262,7/20/2021,CUST023317,SELL00197,83,2,2
ORD0064263,3/21/2022,CUST033102,SELL00557,45,4,4
ORD0064264,2/11/2021,CUST038541,SELL00526,59,3,1
ORD0064265,7/5/2022,CUST023139,SELL01648,44,4,1
ORD0064266,6/28/2022,CUST049427,SELL00801,45,3,3
ORD0064267,11/20/2024,CUST021742,SELL00597,30,5,1
ORD0064268,12/15/2024,CUST038037,SELL01715,45,6,1
ORD0064269,12/17/2021,CUST013464,SELL00657,6,4,1
ORD0064270,4/4/2022,CUST021610,SELL01679,14,4,4
ORD0064271,9/23/2024,CUST028429,SELL00171,25,4,4
ORD0064272,9/21/2023,CUST031638,SELL01147,13,6,1
ORD0064273,10/22/2022,CUST046039,SELL01202,13,5,1
ORD0064274,7/3/2020,CUST031281,SELL00123,45,1,1
ORD0064275,11/4/2021,CUST025136,SELL00854,75,1,3
ORD0064276,5/3/2024,CUST011025,SELL00904,23,1,1
ORD0064277,8/24/2021,CUST022932,SELL01238,17,5,1
ORD0064278,1/1/2024,CUST048872,SELL01720,19,2,4
